movieId;title;title_es;genres;genres;genres;genres;genres;LINK IMDB;LINK TMDBLD;rating;;
27790;Millions (2004);Millones  (2004);Children;Comedy;Crime;Drama;Fantasy;https://www.imdb.com/es-es/title/tt0366777;https://www.themoviedb.org/movie/13373;3.5;;
27793;Starship Troopers 2: Hero of the Federation (2004);Starship Troopers 2: HÇroe de la Federaci¢n  (2004);Action;Horror;Sci-Fi;War;;https://www.imdb.com/es-es/title/tt0367093;https://www.themoviedb.org/movie/10304;1.5;;
27801;Ong-Bak: The Thai Warrior (Ong Bak) (2003);Ong-Bak: el guerrero tailandÇs  (Ong Bak) (2003);Action;Thriller;;;;https://www.imdb.com/es-es/title/tt0368909;https://www.themoviedb.org/movie/9316;4;;
27802;Infernal Affairs 2 (Mou gaan dou II) (2003);Asuntos infernales 2  (Mou gaan dou II) (2003);Action;Crime;Drama;Thriller;;https://www.imdb.com/es-es/title/tt0369060;https://www.themoviedb.org/movie/11647;3;;
27803;Sea Inside. The (Mar adentro) (2004);;Drama;;;;;https://www.imdb.com/es-es/title/tt0369702;https://www.themoviedb.org/movie/1913;4;;
27808;Spanglish (2004);espanglish  (2004);Comedy;Drama;Romance;;;https://www.imdb.com/es-es/title/tt0371246;https://www.themoviedb.org/movie/2539;3.4;;
27815;Chorus. The (Choristes. Les) (2004);;Drama;;;;;https://www.imdb.com/es-es/title/tt0372824;https://www.themoviedb.org/movie/5528;3.9;;
27816;Saints and Soldiers (2003);Santos y soldados  (2003);Action;Adventure;Drama;War;;https://www.imdb.com/es-es/title/tt0373283;https://www.themoviedb.org/movie/10105;2.5;;
27820;Story of the Weeping Camel. The (Geschichte vom weinenden Kamel. Die) (2003);;Documentary;Drama;;;;https://www.imdb.com/es-es/title/tt0373861;https://www.themoviedb.org/movie/1114;4;;
27821;Interpreter. The (2005);;Drama;Thriller;;;;https://www.imdb.com/es-es/title/tt0373926;https://www.themoviedb.org/movie/179;3.3;;
27822;Open Water (2003);Aguas abiertas  (2003);Drama;Thriller;;;;https://www.imdb.com/es-es/title/tt0374102;https://www.themoviedb.org/movie/83;2.7;;
27826;Touch of Pink (2004);Toque de rosa  (2004);Comedy;Drama;Romance;;;https://www.imdb.com/es-es/title/tt0374277;https://www.themoviedb.org/movie/55177;4;;
27829;Slasher (2004);Lacio  (2004);Documentary;;;;;https://www.imdb.com/es-es/title/tt0375073;https://www.themoviedb.org/movie/26766;3.5;;
27830;Bobby Jones. Stroke of Genius (2004);;Drama;;;;;https://www.imdb.com/es-es/title/tt0375104;https://www.themoviedb.org/movie/24747;2.5;;
27831;Layer Cake (2004);Pastel de capa  (2004);Crime;Drama;Thriller;;;https://www.imdb.com/es-es/title/tt0375912;https://www.themoviedb.org/movie/4836;3.8;;
27834;Return. The (Vozvrashcheniye) (2003);;Drama;;;;;https://www.imdb.com/es-es/title/tt0376968;https://www.themoviedb.org/movie/11190;4.3;;
27837;Flight of the Phoenix (2004);Vuelo del fÇnix  (2004);Action;Adventure;;;;https://www.imdb.com/es-es/title/tt0377062;https://www.themoviedb.org/movie/11866;2.9;;
27838;Mean Creek (2004);Creek medio  (2004);Drama;Thriller;;;;https://www.imdb.com/es-es/title/tt0377091;https://www.themoviedb.org/movie/12281;3.8;;
27839;Ring Two. The (2005);;Drama;Horror;Mystery;Thriller;;https://www.imdb.com/es-es/title/tt0377109;https://www.themoviedb.org/movie/10320;2.3;;
27846;Corporation. The (2003);;Documentary;;;;;https://www.imdb.com/es-es/title/tt0379225;https://www.themoviedb.org/movie/11420;3.9;;
27850;Yes Men. The (2003);;Documentary;;;;;https://www.imdb.com/es-es/title/tt0379593;https://www.themoviedb.org/movie/3396;3.8;;
27865;Azumi (2003);Azumi  (2003);Action;Adventure;Drama;Thriller;;https://www.imdb.com/es-es/title/tt0384819;https://www.themoviedb.org/movie/5889;2.8;;
27866;In My Father's Den (2004);En la guarida de mi padre  (2004);Drama;;;;;https://www.imdb.com/es-es/title/tt0385017;https://www.themoviedb.org/movie/1126;3.5;;
27869;Tae Guk Gi: The Brotherhood of War (Taegukgi hwinalrimyeo) (2004);Tae Guk GI: La hermandad de la guerra  (Taegukgi hwinalrimyeo) (2004);Action;Drama;War;;;https://www.imdb.com/es-es/title/tt0386064;https://www.themoviedb.org/movie/11658;4.5;;
27873;Metallica: Some Kind of Monster (2004);Metallica: alg£n tipo de monstruo  (2004);Documentary;;;;;https://www.imdb.com/es-es/title/tt0387412;https://www.themoviedb.org/movie/11401;3.2;;
27878;Born into Brothels (2004);Nacido en burdeles  (2004);Documentary;;;;;https://www.imdb.com/es-es/title/tt0388789;https://www.themoviedb.org/movie/1392;3.9;;
27879;DiG! (2004);≠Excavar!  (2004);Documentary;;;;;https://www.imdb.com/es-es/title/tt0388888;https://www.themoviedb.org/movie/1843;4.1;;
27882;Riding Giants (2004);Gigantes de montar  (2004);Documentary;;;;;https://www.imdb.com/es-es/title/tt0389326;https://www.themoviedb.org/movie/291;4;;
27899;What the #$*! Do We Know!? (a.k.a. What the Bleep Do We Know!?) (2004);;Comedy;Documentary;Drama;;;https://www.imdb.com/es-es/title/tt0399877;https://www.themoviedb.org/movie/8357;2.8;;
27904;Scanner Darkly. A (2006);;Animation;Drama;Mystery;Sci-Fi;Thriller;https://www.imdb.com/es-es/title/tt0405296;https://www.themoviedb.org/movie/3509;3.6;;
27905;Casshern (2004);Casta§o  (2004);Action;Drama;Fantasy;Sci-Fi;;https://www.imdb.com/es-es/title/tt0405821;https://www.themoviedb.org/movie/11662;3.5;;
27912;Outfoxed: Rupert Murdoch's War on Journalism (2004);Outfoxed: la guerra contra el periodismo de Rupert Murdoch  (2004);Documentary;;;;;https://www.imdb.com/es-es/title/tt0418038;https://www.themoviedb.org/movie/13372;3.3;;
30707;Million Dollar Baby (2004);Million Dollar Baby  (2004);Drama;;;;;https://www.imdb.com/es-es/title/tt0405159;https://www.themoviedb.org/movie/70;3.8;;
30745;Gozu (Gokud«Ô ky«Ôfu dai-gekij«Ô: Gozu) (2003);Gozu  (Gokud«Ô ky«Ôfu dai-gekij«Ô: Gozu) (2003);Comedy;Crime;Drama;Horror;Mystery;https://www.imdb.com/es-es/title/tt0361668;https://www.themoviedb.org/movie/12487;4.8;;
30749;Hotel Rwanda (2004);Hotel Ruanda  (2004);Drama;War;;;;https://www.imdb.com/es-es/title/tt0395169;https://www.themoviedb.org/movie/205;3.8;;
30793;Charlie and the Chocolate Factory (2005);Charlie y la f†brica de chocolate  (2005);Adventure;Children;Comedy;Fantasy;IMAX;https://www.imdb.com/es-es/title/tt0367594;https://www.themoviedb.org/movie/118;3;;
30803;3-Iron (Bin-jip) (2004);3-hierro  (Bin-jip) (2004);Drama;Romance;;;;https://www.imdb.com/es-es/title/tt0423866;https://www.themoviedb.org/movie/1280;4.5;;
30810;Life Aquatic with Steve Zissou. The (2004);;Adventure;Comedy;Fantasy;;;https://www.imdb.com/es-es/title/tt0362270;https://www.themoviedb.org/movie/421;3.5;;
30812;Aviator. The (2004);;Drama;;;;;https://www.imdb.com/es-es/title/tt0338751;https://www.themoviedb.org/movie/2567;3.5;;
30816;Phantom of the Opera. The (2004);;Drama;Musical;Romance;;;https://www.imdb.com/es-es/title/tt0293508;https://www.themoviedb.org/movie/9833;3.2;;
30818;Beyond the Sea (2004);M†s all† del mar  (2004);Drama;Musical;;;;https://www.imdb.com/es-es/title/tt0363473;https://www.themoviedb.org/movie/6478;2;;
30820;Woodsman. The (2004);;Drama;;;;;https://www.imdb.com/es-es/title/tt0361127;https://www.themoviedb.org/movie/9692;3.8;;
30822;In Good Company (2004);En buena compa§°a  (2004);Comedy;Drama;;;;https://www.imdb.com/es-es/title/tt0385267;https://www.themoviedb.org/movie/1901;3.5;;
30825;Meet the Fockers (2004);Conoce a los Fockers  (2004);Comedy;;;;;https://www.imdb.com/es-es/title/tt0290002;https://www.themoviedb.org/movie/693;3.1;;
30846;Assassination of Richard Nixon. The (2004);;Crime;Drama;Thriller;;;https://www.imdb.com/es-es/title/tt0364961;https://www.themoviedb.org/movie/842;3.5;;
30848;Love Song for Bobby Long. A (2004);;Drama;;;;;https://www.imdb.com/es-es/title/tt0369672;https://www.themoviedb.org/movie/9953;3.2;;
30850;Merchant of Venice. The (2004);;Drama;;;;;https://www.imdb.com/es-es/title/tt0379889;https://www.themoviedb.org/movie/11162;3.8;;
30883;Fat Albert (2004);Albert gordo  (2004);Comedy;Fantasy;;;;https://www.imdb.com/es-es/title/tt0396592;https://www.themoviedb.org/movie/15045;1.5;;
30890;Keys to the House. The (Chiavi di casa. Le) (2004);;Drama;;;;;https://www.imdb.com/es-es/title/tt0345032;https://www.themoviedb.org/movie/42420;3;;
30892;In the Realms of the Unreal (2004);En los reinos de lo irreal  (2004);Animation;Documentary;;;;https://www.imdb.com/es-es/title/tt0390123;https://www.themoviedb.org/movie/1853;0;;
30894;White Noise (2005);Ruido blanco  (2005);Drama;Horror;Mystery;Sci-Fi;Thriller;https://www.imdb.com/es-es/title/tt0375210;https://www.themoviedb.org/movie/11804;2.5;;
30898;Upside of Anger. The (2005);;Comedy;Drama;Romance;;;https://www.imdb.com/es-es/title/tt0365885;https://www.themoviedb.org/movie/11354;3.2;;
30994;Little Miss Marker (1980);Little Miss Marker  (1980);Comedy;Drama;;;;https://www.imdb.com/es-es/title/tt081063;https://www.themoviedb.org/movie/47876;4;;
31000;Sweet Liberty (1986);Dulce libertad  (1986);Comedy;;;;;https://www.imdb.com/es-es/title/tt092035;https://www.themoviedb.org/movie/66600;2.5;;
31030;I Remember Mama (1948);Recuerdo mam†  (1948);Children;Drama;;;;https://www.imdb.com/es-es/title/tt040458;https://www.themoviedb.org/movie/43442;4;;
31038;Smooth Talk (1985);Charla suave  (1985);Drama;Romance;;;;https://www.imdb.com/es-es/title/tt090037;https://www.themoviedb.org/movie/33766;4;;
31049;Out Cold (1989);Resuelto  (1989);Comedy;Thriller;;;;https://www.imdb.com/es-es/title/tt098042;https://www.themoviedb.org/movie/120328;2.5;;
31083;Man Trouble (1992);Problemas del hombre  (1992);Comedy;Romance;;;;https://www.imdb.com/es-es/title/tt0104804;https://www.themoviedb.org/movie/39472;2;;
31086;Battles Without Honor & Humanity (Jingi naki tatakai) (1973);Batallas sin honor y humanidad  (Jingi naki tatakai) (1973);Crime;Drama;;;;https://www.imdb.com/es-es/title/tt070246;https://www.themoviedb.org/movie/34326;3.5;;
31101;Stander (2003);Parar  (2003);Action;Crime;Drama;;;https://www.imdb.com/es-es/title/tt0326208;https://www.themoviedb.org/movie/18927;3.5;;
31114;Imaginary Heroes (2004);HÇroes imaginarios  (2004);Comedy;Drama;;;;https://www.imdb.com/es-es/title/tt0373024;https://www.themoviedb.org/movie/25350;3;;
31116;Sergeant York (1941);Sargento de York  (1941);Drama;War;;;;https://www.imdb.com/es-es/title/tt034167;https://www.themoviedb.org/movie/16442;3.8;;
31123;Ruby & Quentin (Tais-toi!) (2003);Ruby & Quentin  (Tais-toi!) (2003);Comedy;Crime;;;;https://www.imdb.com/es-es/title/tt0310203;https://www.themoviedb.org/movie/7229;2.5;;
31150;Wizards (1977);Magos  (1977);Animation;Fantasy;Sci-Fi;War;;https://www.imdb.com/es-es/title/tt076929;https://www.themoviedb.org/movie/16220;2;;
31162;Life and Death of Peter Sellers. The (2004);;Comedy;Drama;;;;https://www.imdb.com/es-es/title/tt0352520;https://www.themoviedb.org/movie/10609;3;;
31184;Appleseed (Appurush«©do) (2004);Aplesado  (Appurush«©do) (2004);Action;Animation;Fantasy;Sci-Fi;;https://www.imdb.com/es-es/title/tt0401233;https://www.themoviedb.org/movie/11633;3.8;;
31193;Many Adventures of Winnie the Pooh. The (1977);;Animation;Children;Musical;;;https://www.imdb.com/es-es/title/tt076363;https://www.themoviedb.org/movie/13716;3.5;;
31221;Elektra (2005);Elektra  (2005);Action;Adventure;Crime;Drama;;https://www.imdb.com/es-es/title/tt0357277;https://www.themoviedb.org/movie/9947;2.1;;
31223;Racing Stripes (2005);Rayas de carreras  (2005);Children;Comedy;;;;https://www.imdb.com/es-es/title/tt0376105;https://www.themoviedb.org/movie/6439;2;;
31225;Coach Carter (2005);Entrenador Carter  (2005);Drama;;;;;https://www.imdb.com/es-es/title/tt0393162;https://www.themoviedb.org/movie/7214;3.1;;
31260;Boys Town (1938);Ciudad de ni§os  (1938);Drama;;;;;https://www.imdb.com/es-es/title/tt029942;https://www.themoviedb.org/movie/42390;3.5;;
31297;Gold Diggers of 1935 (1935);Gold Diggers de 1935  (1935);Comedy;Musical;;;;https://www.imdb.com/es-es/title/tt026421;https://www.themoviedb.org/movie/43892;3.5;;
31309;Rocco and His Brothers (Rocco e i suoi fratelli) (1960);Rocco y sus hermanos  (Rocco e i suoi fratelli) (1960);Crime;Drama;;;;https://www.imdb.com/es-es/title/tt054248;https://www.themoviedb.org/movie/8422;3.5;;
31364;Memories of Murder (Salinui chueok) (2003);Recuerdos de asesinato  (Salinui chueok) (2003);Crime;Drama;Mystery;Thriller;;https://www.imdb.com/es-es/title/tt0353969;https://www.themoviedb.org/movie/11423;4.7;;
31367;Chase. The (1994);;Action;Adventure;Comedy;Crime;Romance;https://www.imdb.com/es-es/title/tt0109402;https://www.themoviedb.org/movie/10694;2;;
31410;Downfall (Untergang. Der) (2004);;Drama;War;;;;https://www.imdb.com/es-es/title/tt0363163;https://www.themoviedb.org/movie/613;3.9;;
31420;Assault on Precinct 13 (2005);Asalto al recinto 13  (2005);Action;Crime;Drama;Thriller;;https://www.imdb.com/es-es/title/tt0398712;https://www.themoviedb.org/movie/8978;3.2;;
31422;Are We There Yet? (2005);®Ya estamos ah°?  (2005);Children;Comedy;;;;https://www.imdb.com/es-es/title/tt0368578;https://www.themoviedb.org/movie/11637;0.5;;
31424;Alone in the Dark (2005);Solo en la oscuridad  (2005);Action;Horror;Sci-Fi;Thriller;;https://www.imdb.com/es-es/title/tt0369226;https://www.themoviedb.org/movie/12142;0.5;;
31427;Hide and Seek (2005);Al escondite  (2005);Horror;Mystery;Thriller;;;https://www.imdb.com/es-es/title/tt0382077;https://www.themoviedb.org/movie/11096;2.3;;
31431;Boogeyman (2005);Boogeyman  (2005);Drama;Horror;Mystery;Thriller;;https://www.imdb.com/es-es/title/tt0357507;https://www.themoviedb.org/movie/8968;2;;
31433;Wedding Date. The (2005);;Comedy;Romance;;;;https://www.imdb.com/es-es/title/tt0372532;https://www.themoviedb.org/movie/6961;3.1;;
31435;Rory O'Shea Was Here (Inside I'm Dancing) (2004);Rory O'Shea estaba aqu°  (Inside I'm Dancing) (2004);Drama;;;;;https://www.imdb.com/es-es/title/tt0417791;https://www.themoviedb.org/movie/31165;4.5;;
31437;Nobody Knows (Dare mo shiranai) (2004);Nadie lo sabe  (Dare mo shiranai) (2004);Drama;;;;;https://www.imdb.com/es-es/title/tt0408664;https://www.themoviedb.org/movie/2517;4.3;;
31445;Employee of the Month (2004);Empleado del mes  (2004);Comedy;Drama;;;;https://www.imdb.com/es-es/title/tt0362590;https://www.themoviedb.org/movie/11413;2.3;;
31522;Marriage of Maria Braun. The (Ehe der Maria Braun. Die) (1979);;Drama;;;;;https://www.imdb.com/es-es/title/tt079095;https://www.themoviedb.org/movie/661;5;;
31545;Trou. Le (Hole. The) (Night Watch. The) (1960);;Crime;Film-Noir;;;;https://www.imdb.com/es-es/title/tt054407;https://www.themoviedb.org/movie/29259;4;;
31553;Double Dragon (1994);Drag¢n doble  (1994);Action;Adventure;Sci-Fi;;;https://www.imdb.com/es-es/title/tt0106761;https://www.themoviedb.org/movie/2436;1;;
31590;Hands Off the Loot (Touchez pas au grisbi) (1954);Manos fuera del bot°n  (Touchez pas au grisbi) (1954);Crime;Drama;Thriller;;;https://www.imdb.com/es-es/title/tt046451;https://www.themoviedb.org/movie/27430;3;;
31610;Purple Butterfly (Zi hudie) (2003);Mariposa morada  (Zi hudie) (2003);Drama;;;;;https://www.imdb.com/es-es/title/tt0363290;https://www.themoviedb.org/movie/34561;4;;
31617;El Cid (1961);El Cid  (1961);Action;Adventure;Drama;Romance;War;https://www.imdb.com/es-es/title/tt054847;https://www.themoviedb.org/movie/16638;3;;
31658;Howl's Moving Castle (Hauru no ugoku shiro) (2004);Howl's Moving Castle  (Hauru no ugoku shiro) (2004);Adventure;Animation;Fantasy;Romance;;https://www.imdb.com/es-es/title/tt0347149;https://www.themoviedb.org/movie/4935;4.1;;
31660;Steamboy (Such«©mub«Ôi) (2004);Vapor  (Such«©mub«Ôi) (2004);Action;Animation;Drama;Sci-Fi;;https://www.imdb.com/es-es/title/tt0348121;https://www.themoviedb.org/movie/8953;3;;
31664;Gorgeous (Boh lee chun) (1999);EsplÇndido  (Boh lee chun) (1999);Action;Comedy;Romance;;;https://www.imdb.com/es-es/title/tt0184526;https://www.themoviedb.org/movie/10951;3.5;;
31685;Hitch (2005);Enganche  (2005);Comedy;Romance;;;;https://www.imdb.com/es-es/title/tt0386588;https://www.themoviedb.org/movie/8488;3.2;;
31692;Uncle Nino (2003);T°o Ni§o  (2003);Comedy;;;;;https://www.imdb.com/es-es/title/tt0327210;https://www.themoviedb.org/movie/32588;0.5;;
31694;Bride & Prejudice (2004);Novia y prejuicio  (2004);Comedy;Musical;Romance;;;https://www.imdb.com/es-es/title/tt0361411;https://www.themoviedb.org/movie/57825;3.3;;
31696;Constantine (2005);Constantino  (2005);Action;Fantasy;Horror;Thriller;;https://www.imdb.com/es-es/title/tt0360486;https://www.themoviedb.org/movie/561;3.5;;
31698;Son of the Mask (2005);Hijo de la m†scara  (2005);Adventure;Children;Comedy;Fantasy;;https://www.imdb.com/es-es/title/tt0362165;https://www.themoviedb.org/movie/10214;1;;
31700;Because of Winn-Dixie (2005);Por Winn-Dixie  (2005);Children;Comedy;Drama;;;https://www.imdb.com/es-es/title/tt0317132;https://www.themoviedb.org/movie/17880;3.2;;
31702;Turtles Can Fly (Lakposhtha h«Ωm parvaz mikonand) (2004);Las tortugas pueden volar  (Lakposhtha h«Ωm parvaz mikonand) (2004);Drama;War;;;;https://www.imdb.com/es-es/title/tt0424227;https://www.themoviedb.org/movie/8340;4;;
31737;Bunny Lake Is Missing (1965);Falta Bunny Lake  (1965);Mystery;Thriller;;;;https://www.imdb.com/es-es/title/tt058997;https://www.themoviedb.org/movie/1942;3.5;;
31804;Night Watch (Nochnoy dozor) (2004);Vigilancia nocturna  (Nochnoy dozor) (2004);Action;Fantasy;Horror;Mystery;Sci-Fi;https://www.imdb.com/es-es/title/tt0403358;https://www.themoviedb.org/movie/3040;3.3;;
31851;Sons of the Desert (1933);Hijos del desierto  (1933);Comedy;;;;;https://www.imdb.com/es-es/title/tt024601;https://www.themoviedb.org/movie/43128;3;;
31867;Man of the House (2005);Hombre de la casa  (2005);Action;Comedy;;;;https://www.imdb.com/es-es/title/tt0331933;https://www.themoviedb.org/movie/13498;3;;
31878;Kung Fu Hustle (Gong fu) (2004);Kung Fu Hustle  (Gong fu) (2004);Action;Comedy;;;;https://www.imdb.com/es-es/title/tt0373074;https://www.themoviedb.org/movie/9470;3.6;;
31903;Zelary (2003);Zelary  (2003);Drama;Romance;;;;https://www.imdb.com/es-es/title/tt0288330;https://www.themoviedb.org/movie/19765;4;;
31909;Dr. Giggles (1992);Dr. risas  (1992);Comedy;Horror;;;;https://www.imdb.com/es-es/title/tt0104139;https://www.themoviedb.org/movie/37527;4;;
31921;Seven-Per-Cent Solution. The (1976);;Adventure;Comedy;Crime;Drama;Mystery;https://www.imdb.com/es-es/title/tt075194;https://www.themoviedb.org/movie/29578;2.5;;
31923;Three Musketeers. The (1973);;Action;Adventure;Comedy;;;https://www.imdb.com/es-es/title/tt072281;https://www.themoviedb.org/movie/2926;4;;
31925;Royal Flash (1975);Flash real  (1975);Adventure;Comedy;Romance;;;https://www.imdb.com/es-es/title/tt073639;https://www.themoviedb.org/movie/54302;4;;
31952;Control (Kontroll) (2003);Control  (Kontroll) (2003);Comedy;Crime;Drama;Mystery;;https://www.imdb.com/es-es/title/tt0373981;https://www.themoviedb.org/movie/5204;3.5;;
31973;Germany Year Zero (Germania anno zero) (Deutschland im Jahre Null) (1948);Alemania a§o cero  (Germania anno zero) (Deutschland im Jahre Null) (1948);Drama;War;;;;https://www.imdb.com/es-es/title/tt039417;https://www.themoviedb.org/movie/8016;3.5;;
32009;Tyler Perry's Diary of a Mad Black Woman (2005);Diario de Tyler Perry de una mujer negra loca  (2005);Comedy;Drama;Romance;;;https://www.imdb.com/es-es/title/tt0422093;https://www.themoviedb.org/movie/16186;2.7;;
32011;Cursed (2005);Maldito  (2005);Horror;Thriller;;;;https://www.imdb.com/es-es/title/tt0257516;https://www.themoviedb.org/movie/10012;2.2;;
32017;Pacifier. The (2005);;Action;Comedy;;;;https://www.imdb.com/es-es/title/tt0395699;https://www.themoviedb.org/movie/10022;2.7;;
